1,null,BULBASAUR,90,false
1,null,BULBASAUR,59,false
1,null,BULBASAUR,118,false
1,897,BULBASAUR_FALL_2019,90,false
1,897,BULBASAUR_FALL_2019,59,false
1,897,BULBASAUR_FALL_2019,118,false
1,163,BULBASAUR_NORMAL,90,false
1,163,BULBASAUR_NORMAL,59,false
1,163,BULBASAUR_NORMAL,118,false
1,165,BULBASAUR_PURIFIED,90,false
1,165,BULBASAUR_PURIFIED,59,false
1,165,BULBASAUR_PURIFIED,118,false
1,164,BULBASAUR_SHADOW,90,false
1,164,BULBASAUR_SHADOW,59,false
1,164,BULBASAUR_SHADOW,118,false
2,null,IVYSAUR,90,false
2,null,IVYSAUR,116,false
2,null,IVYSAUR,118,false
2,166,IVYSAUR_NORMAL,90,false
2,166,IVYSAUR_NORMAL,116,false
2,166,IVYSAUR_NORMAL,118,false
2,168,IVYSAUR_PURIFIED,90,false
2,168,IVYSAUR_PURIFIED,116,false
2,168,IVYSAUR_PURIFIED,118,false
2,167,IVYSAUR_SHADOW,90,false
2,167,IVYSAUR_SHADOW,116,false
2,167,IVYSAUR_SHADOW,118,false
3,null,VENUSAUR,90,false
3,null,VENUSAUR,47,false
3,null,VENUSAUR,116,false
3,950,VENUSAUR_COPY_2019,90,false
3,950,VENUSAUR_COPY_2019,47,false
3,950,VENUSAUR_COPY_2019,116,false
3,169,VENUSAUR_NORMAL,90,false
3,169,VENUSAUR_NORMAL,47,false
3,169,VENUSAUR_NORMAL,116,false
3,171,VENUSAUR_PURIFIED,90,false
3,171,VENUSAUR_PURIFIED,47,false
3,171,VENUSAUR_PURIFIED,116,false
3,170,VENUSAUR_SHADOW,90,false
3,170,VENUSAUR_SHADOW,47,false
3,170,VENUSAUR_SHADOW,116,false
4,null,CHARMANDER,101,false
4,null,CHARMANDER,102,false
4,null,CHARMANDER,24,false
4,896,CHARMANDER_FALL_2019,101,false
4,896,CHARMANDER_FALL_2019,102,false
4,896,CHARMANDER_FALL_2019,24,false
4,172,CHARMANDER_NORMAL,101,false
4,172,CHARMANDER_NORMAL,102,false
4,172,CHARMANDER_NORMAL,24,false
4,174,CHARMANDER_PURIFIED,101,false
4,174,CHARMANDER_PURIFIED,102,false
4,174,CHARMANDER_PURIFIED,24,false
4,173,CHARMANDER_SHADOW,101,false
4,173,CHARMANDER_SHADOW,102,false
4,173,CHARMANDER_SHADOW,24,false
5,null,CHARMELEON,115,false
5,null,CHARMELEON,102,false
5,null,CHARMELEON,24,false
5,175,CHARMELEON_NORMAL,115,false
5,175,CHARMELEON_NORMAL,102,false
5,175,CHARMELEON_NORMAL,24,false
5,177,CHARMELEON_PURIFIED,115,false
5,177,CHARMELEON_PURIFIED,102,false
5,177,CHARMELEON_PURIFIED,24,false
5,176,CHARMELEON_SHADOW,115,false
5,176,CHARMELEON_SHADOW,102,false
5,176,CHARMELEON_SHADOW,24,false
6,null,CHARIZARD,103,false
6,null,CHARIZARD,83,false
6,null,CHARIZARD,270,false
6,951,CHARIZARD_COPY_2019,103,false
6,951,CHARIZARD_COPY_2019,83,false
6,951,CHARIZARD_COPY_2019,270,false
6,178,CHARIZARD_NORMAL,103,false
6,178,CHARIZARD_NORMAL,83,false
6,178,CHARIZARD_NORMAL,270,false
6,180,CHARIZARD_PURIFIED,103,false
6,180,CHARIZARD_PURIFIED,83,false
6,180,CHARIZARD_PURIFIED,270,false
6,179,CHARIZARD_SHADOW,103,false
6,179,CHARIZARD_SHADOW,83,false
6,179,CHARIZARD_SHADOW,270,false
7,null,SQUIRTLE,57,false
7,null,SQUIRTLE,58,false
7,null,SQUIRTLE,105,false
7,895,SQUIRTLE_FALL_2019,57,false
7,895,SQUIRTLE_FALL_2019,58,false
7,895,SQUIRTLE_FALL_2019,105,false
7,181,SQUIRTLE_NORMAL,57,false
7,181,SQUIRTLE_NORMAL,58,false
7,181,SQUIRTLE_NORMAL,105,false
7,183,SQUIRTLE_PURIFIED,57,false
7,183,SQUIRTLE_PURIFIED,58,false
7,183,SQUIRTLE_PURIFIED,105,false
7,182,SQUIRTLE_SHADOW,57,false
7,182,SQUIRTLE_SHADOW,58,false
7,182,SQUIRTLE_SHADOW,105,false
8,null,WARTORTLE,57,false
8,null,WARTORTLE,39,false
8,null,WARTORTLE,107,false
8,184,WARTORTLE_NORMAL,57,false
8,184,WARTORTLE_NORMAL,39,false
8,184,WARTORTLE_NORMAL,107,false
8,186,WARTORTLE_PURIFIED,57,false
8,186,WARTORTLE_PURIFIED,39,false
8,186,WARTORTLE_PURIFIED,107,false
8,185,WARTORTLE_SHADOW,57,false
8,185,WARTORTLE_SHADOW,39,false
8,185,WARTORTLE_SHADOW,107,false
9,null,BLASTOISE,36,false
9,null,BLASTOISE,39,false
9,null,BLASTOISE,107,false
9,null,BLASTOISE,302,false
9,952,BLASTOISE_COPY_2019,36,false
9,952,BLASTOISE_COPY_2019,39,false
9,952,BLASTOISE_COPY_2019,107,false
9,952,BLASTOISE_COPY_2019,302,false
9,187,BLASTOISE_NORMAL,36,false
9,187,BLASTOISE_NORMAL,39,false
9,187,BLASTOISE_NORMAL,107,false
9,187,BLASTOISE_NORMAL,302,false
9,189,BLASTOISE_PURIFIED,36,false
9,189,BLASTOISE_PURIFIED,39,false
9,189,BLASTOISE_PURIFIED,107,false
9,189,BLASTOISE_PURIFIED,302,false
9,188,BLASTOISE_SHADOW,36,false
9,188,BLASTOISE_SHADOW,39,false
9,188,BLASTOISE_SHADOW,107,false
9,188,BLASTOISE_SHADOW,302,false
10,null,CATERPIE,133,false
11,null,METAPOD,133,false
