0001	BULBASAUR	FRUSTRATION	RETURN
0001	BULBASAUR_FALL_2019	FRUSTRATION	RETURN
0001	BULBASAUR_NORMAL	FRUSTRATION	RETURN
0002	IVYSAUR	FRUSTRATION	RETURN
0002	IVYSAUR_NORMAL	FRUSTRATION	RETURN
0003	VENUSAUR	FRUSTRATION	RETURN
0003	VENUSAUR_COPY_2019	FRUSTRATION	RETURN
0003	VENUSAUR_NORMAL	FRUSTRATION	RETURN
0004	CHARMANDER	FRUSTRATION	RETURN
0004	CHARMANDER_FALL_2019	FRUSTRATION	RETURN
0004	CHARMANDER_NORMAL	FRUSTRATION	RETURN
0005	CHARMELEON	FRUSTRATION	RETURN
0005	CHARMELEON_NORMAL	FRUSTRATION	RETURN
0006	CHARIZARD	FRUSTRATION	RETURN
0006	CHARIZARD_COPY_2019	FRUSTRATION	RETURN
0006	CHARIZARD_NORMAL	FRUSTRATION	RETURN
0007	SQUIRTLE	FRUSTRATION	RETURN
0007	SQUIRTLE_FALL_2019	FRUSTRATION	RETURN
0007	SQUIRTLE_NORMAL	FRUSTRATION	RETURN
0008	WARTORTLE	FRUSTRATION	RETURN
0008	WARTORTLE_NORMAL	FRUSTRATION	RETURN
0009	BLASTOISE	FRUSTRATION	RETURN
0009	BLASTOISE_COPY_2019	FRUSTRATION	RETURN
0009	BLASTOISE_NORMAL	FRUSTRATION	RETURN
0010	CATERPIE		
0011	METAPOD		
0012	BUTTERFREE		
0013	WEEDLE	FRUSTRATION	RETURN
0013	WEEDLE_NORMAL	FRUSTRATION	RETURN
0014	KAKUNA	FRUSTRATION	RETURN
0014	KAKUNA_NORMAL	FRUSTRATION	RETURN
0015	BEEDRILL	FRUSTRATION	RETURN
0015	BEEDRILL_NORMAL	FRUSTRATION	RETURN
0016	PIDGEY		
0017	PIDGEOTTO		
0018	PIDGEOT		
0019	RATTATA	FRUSTRATION	RETURN
0019	RATTATA_ALOLA	FRUSTRATION	RETURN
0019	RATTATA_NORMAL	FRUSTRATION	RETURN
0020	RATICATE	FRUSTRATION	RETURN
