BULBASAUR	VINE_WHIP	SLUDGE_BOMB	2419	519	6184
BULBASAUR	TACKLE	SLUDGE_BOMB	1354	312	7456
BULBASAUR	VINE_WHIP	SEED_BOMB	2306	428	6388
BULBASAUR	TACKLE	SEED_BOMB	1375	245	7502
BULBASAUR	VINE_WHIP	POWER_WHIP	2698	469	5955
BULBASAUR	TACKLE	POWER_WHIP	1582	361	7179
BULBASAUR_SHADOW	VINE_WHIP	SLUDGE_BOMB	2410	612	6100
BULBASAUR_SHADOW	TACKLE	SLUDGE_BOMB	1270	392	7460
BULBASAUR_SHADOW	VINE_WHIP	SEED_BOMB	2467	533	6122
BULBASAUR_SHADOW	TACKLE	SEED_BOMB	1375	360	7387
BULBASAUR_SHADOW	VINE_WHIP	POWER_WHIP	2792	602	5728
BULBASAUR_SHADOW	TACKLE	POWER_WHIP	1398	465	7259
IVYSAUR	RAZOR_LEAF	SLUDGE_BOMB	4757	625	3740
IVYSAUR	VINE_WHIP	SLUDGE_BOMB	4846	634	3642
IVYSAUR	RAZOR_LEAF	SOLAR_BEAM	3577	519	5026
IVYSAUR	VINE_WHIP	SOLAR_BEAM	5095	720	3307
IVYSAUR	RAZOR_LEAF	POWER_WHIP	4596	595	3931
IVYSAUR	VINE_WHIP	POWER_WHIP	5047	633	3442
IVYSAUR_SHADOW	RAZOR_LEAF	SLUDGE_BOMB	4664	722	3736
IVYSAUR_SHADOW	VINE_WHIP	SLUDGE_BOMB	4840	784	3498
IVYSAUR_SHADOW	RAZOR_LEAF	SOLAR_BEAM	3571	597	4954
IVYSAUR_SHADOW	VINE_WHIP	SOLAR_BEAM	5048	984	3090
IVYSAUR_SHADOW	RAZOR_LEAF	POWER_WHIP	4465	683	3974
IVYSAUR_SHADOW	VINE_WHIP	POWER_WHIP	5149	717	3256
VENUSAUR	RAZOR_LEAF	SLUDGE_BOMB	6714	523	1885
VENUSAUR	VINE_WHIP	SLUDGE_BOMB	6763	558	1801
VENUSAUR	RAZOR_LEAF	PETAL_BLIZZARD	5915	554	2653
VENUSAUR	VINE_WHIP	PETAL_BLIZZARD	6582	381	2159
VENUSAUR	RAZOR_LEAF	SOLAR_BEAM	5535	575	3012
VENUSAUR	VINE_WHIP	SOLAR_BEAM	6847	466	1809
VENUSAUR_SHADOW	RAZOR_LEAF	SLUDGE_BOMB	6382	691	2049
VENUSAUR_SHADOW	VINE_WHIP	SLUDGE_BOMB	6699	599	1824
VENUSAUR_SHADOW	RAZOR_LEAF	PETAL_BLIZZARD	5611	661	2850
VENUSAUR_SHADOW	VINE_WHIP	PETAL_BLIZZARD	6553	460	2109
VENUSAUR_SHADOW	RAZOR_LEAF	SOLAR_BEAM	5353	674	3095
VENUSAUR_SHADOW	VINE_WHIP	SOLAR_BEAM	6754	645	1723
CHARMANDER	EMBER	FLAME_CHARGE	1678	450	6994
CHARMANDER	SCRATCH	FLAME_CHARGE	1000	395	7727
CHARMANDER	EMBER	FLAME_BURST	1521	527	7074
CHARMANDER	SCRATCH	FLAME_BURST	767	400	7955
CHARMANDER	EMBER	FLAMETHROWER	1851	597	6674
CHARMANDER	SCRATCH	FLAMETHROWER	850	455	7817
CHARMANDER_SHADOW	EMBER	FLAME_CHARGE	1755	642	6725
CHARMANDER_SHADOW	SCRATCH	FLAME_CHARGE	898	415	7809
CHARMANDER_SHADOW	EMBER	FLAME_BURST	1491	689	6942
CHARMANDER_SHADOW	SCRATCH	FLAME_BURST	709	383	8030
CHARMANDER_SHADOW	EMBER	FLAMETHROWER	1683	807	6632
CHARMANDER_SHADOW	SCRATCH	FLAMETHROWER	763	402	7957
CHARMELEON	EMBER	FIRE_PUNCH	4280	587	4255
CHARMELEON	FIRE_FANG	FIRE_PUNCH	4436	558	4128
CHARMELEON	SCRATCH	FIRE_PUNCH	3493	605	5024
CHARMELEON	EMBER	FLAME_BURST	3986	576	4560
CHARMELEON	FIRE_FANG	FLAME_BURST	4135	486	4501
CHARMELEON	SCRATCH	FLAME_BURST	3077	693	5352
CHARMELEON	EMBER	FLAMETHROWER	4403	665	4054
CHARMELEON	FIRE_FANG	FLAMETHROWER	4510	585	4027
CHARMELEON	SCRATCH	FLAMETHROWER	3340	786	4996
CHARMELEON_SHADOW	EMBER	FIRE_PUNCH	4509	753	3860
CHARMELEON_SHADOW	FIRE_FANG	FIRE_PUNCH	4559	662	3901
CHARMELEON_SHADOW	SCRATCH	FIRE_PUNCH	3570	816	4736
CHARMELEON_SHADOW	EMBER	FLAME_BURST	3941	745	4436
CHARMELEON_SHADOW	FIRE_FANG	FLAME_BURST	4068	712	4342
CHARMELEON_SHADOW	SCRATCH	FLAME_BURST	2764	801	5557
CHARMELEON_SHADOW	EMBER	FLAMETHROWER	4333	900	3889
CHARMELEON_SHADOW	FIRE_FANG	FLAMETHROWER	4420	771	3931
CHARMELEON_SHADOW	SCRATCH	FLAMETHROWER	2919	906	5297
CHARIZARD	FIRE_SPIN	FIRE_BLAST	6314	568	2240
CHARIZARD	AIR_SLASH	FIRE_BLAST	6041	666	2415
CHARIZARD	EMBER	FIRE_BLAST	5981	669	2472
CHARIZARD	WING_ATTACK	FIRE_BLAST	6437	633	2052
CHARIZARD	DRAGON_BREATH	FIRE_BLAST	6311	725	2086
CHARIZARD	FIRE_SPIN	DRAGON_CLAW	6143	515	2464
CHARIZARD	AIR_SLASH	DRAGON_CLAW	5827	614	2681
CHARIZARD	EMBER	DRAGON_CLAW	6339	584	2199
CHARIZARD	WING_ATTACK	DRAGON_CLAW	6019	657	2446
CHARIZARD	DRAGON_BREATH	DRAGON_CLAW	6409	587	2126
CHARIZARD	FIRE_SPIN	OVERHEAT	7135	378	1609
CHARIZARD	AIR_SLASH	OVERHEAT	6964	631	1527
CHARIZARD	EMBER	OVERHEAT	7004	536	1582
CHARIZARD	WING_ATTACK	OVERHEAT	7351	413	1358
CHARIZARD	DRAGON_BREATH	OVERHEAT	7680	568	874
